,content_id,content,subject,sentiment_value,sentiment_word
5108,MReByAYnDulrdc5i,操纵可以。方向盘转哪到哪,操控,1,
5109,zlL5vRrCuf3BPXxe,一分钱一份货，大家都不是傻瓜，优点缺点都有，操控好，四驱比Q5差点，音响差，座椅硬，噪音大，目前就体会到这么多！,操控,1,
5119,HdaE9FJwLIglrcMO,18款有随动大灯，LED日间行车灯，黑色钢琴烤漆外后视镜和尾翼，右后视镜有摄像头，还多了eyesight几个功能，包括车辆偏离预警，主动刹车，倒车挂错前进档防碰撞，全速段自适应巡航等。,安全性,1,
5143,h7u63wWVyf0jignG,SUV中越野除了JEEP没有比他好的，可是JEEP的公路性能、油耗、可靠性差森林人太多,动力,1,
5150,63zT0jxKvcVPknQh,我觉得储物空间真的不够.........飞度都比她好！但是这车的买点不是储物空间，而是车的操控及越野能力............,操控,1,
5155,Y0JGimB6sUH9zf4A,福特车的安全性不差的。用的硼钢屈服强度都很高。,安全性,1,
5165,JoVmDYaWfPdKs0wM,福特的锐界隔音真的好棒，但是想想福特全系标配的问题和森林人的全时四驱，还是选择了森林人！,操控,1,
5175,CzVbxiPw2ZYdQF4G,不差钱嘛？不差钱上2t不后悔，2t不光是动力。底盘刹车都不一样，全是强化过的。带套的才是斯巴鲁的精华。,动力,1,
5182,8CrncxikhNU15j3L,有这么便宜吧？？价格真心不错吧。最好还是找个懂的人帮你看看这样会更好吧。,价格,1,
5209,7ALJcCpKjodxyiwM,途乐太大了吧我去看了实车，巨大无比，舒适性没的说，隔音也好。就是太大，怕市区不方便,舒适性,1,好
5219,9qdwBjT3CtGuJ8ZI,好看，期待内饰有一丢丢升级，新XV都不错进步很多还有了电子手刹，隔音好点，钥匙升级下，加个后排出风口，发动机再改进下至少10万以内不烧机油，完美，坐等上市提车。,动力,1,
5230,yqGVnob8mNelC0vh,最后上下自己的森林人，入手快1年了。已行驶了快17000公里，平均油耗在百公里10.4个左右。非常满意,油耗,1,非常满意
5235,tbJjZzST1CNmRAiB,凑巧两车都有，13的2.0t森林人和18的a4l40时尚，说实话我爱开小森，动力，空间都是小森完胜，奥迪就是科技感好，省油。,动力,1,
5236,tbJjZzST1CNmRAiB,凑巧两车都有，13的2.0t森林人和18的a4l40时尚，说实话我爱开小森，动力，空间都是小森完胜，奥迪就是科技感好，省油。,空间,1,
5257,3aCLV1RrYGDWUydg,2.0t的森就是比低功率的a4动力好,动力,1,
5271,B6Wr7kpS3QxAEYC2,支持方向盘按键，就有两个键匹配不上，一个主菜单，一个返回，其他都完美匹配，价格3K左右吧,操控,1,
5274,wVv4tGzLmIJfRZro,你好，这几款车比较，推荐森林人，性能可靠，故障率低。希望我的回答对你有帮助，如满意请采纳。,操控,1,
5275,wVv4tGzLmIJfRZro,你好，这几款车比较，推荐森林人，性能可靠，故障率低。希望我的回答对你有帮助，如满意请采纳。,动力,1,
5276,rfdWOsPEmoekDcYX,指南者试乘过，空间小。其他的都还好。自由光开过几百公里。感觉油门重，操控也一般。高速上噪音也还成。后来买的森林人，个人感觉比上两个好。,操控,1,
5277,rfdWOsPEmoekDcYX,指南者试乘过，空间小。其他的都还好。自由光开过几百公里。感觉油门重，操控也一般。高速上噪音也还成。后来买的森林人，个人感觉比上两个好。,空间,1,好
5280,Xtljs1zf7NQ5DPeh,这种性能优化的改装，赞,动力,1,
5287,eLCMzxVqQKsPjUDu,我的森磨合期加的92，一般出远门会加95，不过没体验出太大的油耗差距来，动力性可能95略好于92.,动力,1,
5299,2jwuLXqoihEDp9mK,指南者顶配通过性能比森林人好，森林人后排座位比指南者好，四驱和动力旗鼓相当，其他方面半斤八两。只对比指南者顶配，非顶配的就不如买森。,空间,1,好
5301,E63A9YlxeHvgwFI1,前几天在坛子里看到一个硬生生把森林人改成汽配城风格的，所以有感而发，斯巴鲁本身就是为性能而生的品牌,操控,1,
5328,PjrNe43sfQ1gUx2D,本地汽配汽修，有专门针对汽车钥匙的地方。。你去估计要收你400左右，我是同行所以收的成本价格，但是算起来也便宜很多。。,价格,1,便宜很多
5333,i13IloAtUY9qHsWK,哦，森林人到是坐过，空间还行,空间,1,还行
5338,sRdI1bUko83pgi6O,外观不如现款，獠牙没有了，内饰比现款强。,内饰,1,强
5345,QHq9lBAg6TVp7kf3,这三个车比较肯定是森林人故障率低、油耗低。为什么不考虑奇骏、RAV4、CRV、欧蓝德、CX-5、探界者之类销量不错、口碑不错的SUV呢？价格比森林人同配置、同排量便宜几万块呢。,油耗,1,
5354,lzD5bdAowXZ2Rg8a,我觉得外观不错，空间很漂亮，内饰也还可以，就是不知道动力到底是多大的？会不会很温柔？,外观,1,不错
5355,lzD5bdAowXZ2Rg8a,我觉得外观不错，空间很漂亮，内饰也还可以，就是不知道动力到底是多大的？会不会很温柔？,空间,1,很漂亮
5356,lzD5bdAowXZ2Rg8a,我觉得外观不错，空间很漂亮，内饰也还可以，就是不知道动力到底是多大的？会不会很温柔？,内饰,1,不错
5365,lGbY40EJc9LNXPjB,性能应该有不少的升级，外观还是喜欢2012款,操控,1,
5369,wa9Gz4FVB17iHlqt,我是准备订新款，新的SPG平台，肯定各方面都有改进，而且尺寸也大了。混动款可能是要贵点，但考虑到节油性，其实不亏，而且动力比自然吸气强。,油耗,1,
5381,xmawJ1WQVR5BX9be,模拟六档就是在换挡拨片配合下变速箱以一定转速比运行的电控单元。好处是遇到爬陡坡，泥泞路面，厚的积雪路面等可以以一定的挡位运行（比如二档或一档，跟手动挡相似）保证发动机有较强的动力输出而不至于频繁的升降档（变换转速比），再配合x模式大大增加了车辆的脱困能力。好处是大大滴！,动力,1,
5386,oCV09GfT7PAHkZ36,如果落地价30万多的话，那现金没优惠到4万，3万多是有的，如果车价现金优惠4万，那落地价在 29万3到 29万5左右差额跟各地上牌费多少有关。当然，你这个价格也超级优惠了。   ,价格,1,这个价格也超级优惠
5387,kYLilQO4dye05MFT,RAV外观颠覆性改变，看起来很硬派，新森越改越丑没现款协调。不过RAV好像要到明年才上市，新森四季度就能买到,外观,1,
5391,7v9L8xkYTn4FcjoA,动力感觉还行，城内肯定够用，高速超车肯定比2.5要差一些，不那么直接。我的是4AT所以可以切换手动模式。关于寿命你看论坛20W 没有任何问题的也多得很，要看你怎么用。,动力,1,
5393,DC8v3QbRoaKZJnLG,外观各有所爱，我就喜欢19款的外形，何况轴距也加长了更宽敞了,空间,1,轴距也加长了更宽敞了
5402,Ig36PcLviwy0n8Tf,你说的除开噪音略大一点其他都没碰到，问题我开的18款WRX，噪音根本不是我关心的部分 。说实话在北美斯巴鲁性价比真是超级高。WRX的操控真心不错，那感觉绝对让人很有驾驶的欲望。   ,操控,1,
5407,HBMNhLU4Jbioner8,奔驰外形好看，内饰也好看，没有空间的要求还是奔驰，至少上车会很心情很好。,外观,1,外形好看
5408,HBMNhLU4Jbioner8,奔驰外形好看，内饰也好看，没有空间的要求还是奔驰，至少上车会很心情很好。,内饰,1,内饰也好看
5564,e2ZVSUP0J1Gx5XAt,我当时选森林人是因为 年轻人，来点越野风格。森林人底盘高了20毫米。但是当时看颜色去傲虎里面坐了坐，真的是比森林人舒服多了，有腰托 这么说吧，suv做出了轿车的舒适度。森林人是椅子 傲虎坐着像沙发。,空间,1,比森林人舒服多了
5568,otuZlvO1nkNpQ9Ve,不用比较森林人除了xt和se动力上让人纠结一下，剩下的选傲虎吧。高一个级别的，没什么可比较的。傲虎底盘也不低。隔音舒适更生一筹。至于操控上森那点优势，一般老百姓开不出来的。,舒适性,1,
5589,ChM2LsTpNIYSurQd,预算没问题，就森林人吧！家庭使用更适合些。如果感觉预算有限，就-5。两个车城市里开起来，都很有意思，马自达的操控也很好。空间、雪地泥泞路上的行驶，森会好于-5。价格上-5比森便宜些。外观的话，一个沉稳一个时尚动感，看个人喜好。年轻人应该都喜欢-5的外观些！,操控,1,
5629,avMUQ41WuqHthBAS,2.0的森林人，同价格不如上2.5的马自达CX5，颜值高，操控也不赖，关键动力强很多，还是AT。    ,外观,1,颜值高
5630,avMUQ41WuqHthBAS,2.0的森林人，同价格不如上2.5的马自达CX5，颜值高，操控也不赖，关键动力强很多，还是AT。    ,动力,1,动力强很多
5631,9dTk6bEOgfJ4nHiK,本人10年驾龄  因工作原因开过几十款车     现款森林人给我的感觉： 空间大 视野好  动力弱   底盘硬     希望2019款能改善动力和底盘    视野好的SUV越来越少了       。   PS:   森林人真心和豪华不沾边    键盘车神门也许不知道什么叫行车质感,空间,1,
5634,Dx1FqudeY2t8cJ37,森林人的接近角和离去角比傲虎好，行程短更适合越野。傲虎贵一些，因为空间大且内饰用料更好。所以建议您根据用途来选择,空间,1,
5642,LbPtlMDWzeV2cwG1,两个车真没有可比性，前提是价位差不多的情况下。共同点是都强调操控性，森林人的四驱、质量稳定性、安全性要强过CX-5不少。至于是买新款还是现款，以森林人过往的销售习惯，新款短时价格会比较坚挺，现款比较实惠。供兄弟参考一下。,安全性,1,
5643,K4LMXT5Pyz1IN2Yd,森2.0T和傲虎2.5运动导航版ES价格差不多，傲虎配置比森林人好很多，但动力2.5和2.0T不是一个档次。看你偏重哪方面   ,配置,1,
5674,hob07AFJxz4ef123,昨天看了2019款的视频，2019款运动版，比现款好看太多了！直接可以说，在外观上，上了一个档次了，隐隐有豪华车的感觉！    ,外观,1,上了一个档次了，隐隐有豪华车的感觉
5827,gC7aoULS10T2Xbz4,据说九月份，还是建议你等待，配置提升不少，空间也有所提升！车本身就是易落伍的物件，还是买新款！,配置,1,
5828,gC7aoULS10T2Xbz4,据说九月份，还是建议你等待，配置提升不少，空间也有所提升！车本身就是易落伍的物件，还是买新款！,空间,1,
5842,I4peHDuvQRf32Zix,小蝎子，我换完感觉抓地不错，操控更有信心，油耗比纯公路胎要高一点,操控,1,
5914,krj7c8UAaB5i3MRT,森的外观真心赞，18款的也很漂亮，内饰差点意思，19款感觉比18款更大一些了，内饰也达到现在的主流水平，想买。本人差点95后。 路虎4代发现卖的那么好，第五代你在路上看过几辆？4代硬得像根jb一样，第五代就像去了一次泰国一样，所以我就希望森林人能一直硬下去。,外观,1,外观真心赞
5934,VCrkeNXKPBmnQlR7,没觉得那森林人丑。举例说明哪些几万国产车内饰比森好，车的外形也漂亮，一辆就行。    ,外观,1,车的外形也漂亮
6024,e96aDAVMQuoPqfO0,反正我妹家的途观和我哥家的X6都烧机油，我的森没烧实在太好了。虽然他们烧的并不严重。   ,动力,1,太好了
6045,a5Ew1NL4UpcAMTJ2,13款2.0车主，去年跑了一趟重庆到青海湖来回全高速，表示不烧机油    ,动力,1,不少机油
6061,aDYNVL0I5kn4j7Gt,看我认证，我6年买6个车，平心而论，斯巴鲁是我开过最好的车。很多人不买是因为不懂斯巴鲁，真正懂的人，你稍微贵点都可以入手的，你如果卖给车商肯定价格低的很。他们会说这车不行，保有量少，不好卖，这是车商的伎俩,价格,1,最好
6075,tDBsp5vnUz7X2m6W,森林人空间不用担心的，我感觉乘坐空间不比中型suv小。配件贵不贵不清楚，但我知道基本不会坏。其他车了解的不多，不多说了。,空间,1,不小
6090,WcDdX3nOvMKtAsPe,车子质量好啊，已经5年多的车了，就是灯泡坏了一个花了30元，其余都没问题，现在终于可以换刹车盘了，只是要花1300大洋，肉疼    ,操控,1,质量好
6096,cyehtnlmvMaKRsu7,路上比较爽！在轻度改装下，操控完美！,操控,1,完美
6099,kIROZmLWTBY8y0jU,这个噪音也很小，感觉比原车胎噪音还小    ,舒适性,1,噪音小
6107,zlI9OPZbdCxhtmfj,我也是斯巴鲁车主，怎么我们车主群里没看见还有这么好看的妹妹？呵呵～我的小森开了两年了，一次也没修过！去年跟车队一起去西藏，我的小森被大家好一顿夸啊！哈哈,外观,1,一次没修过
6140,hYvFR9AaOEtnSVxD,哦，没有烧机油现象最好。   ,动力,1,不烧机油
6142,ts3d9lrqgaGifKjN,这个价格不贵呢。不错了。,价格,1,不贵
6194,z6pEx79lHQB5fTiu,跟你一样的二手森林人。喜欢它就要包容它。喜欢肯定有理由的！刚开始，我也不习惯。各种异响，走点烂路，稀里哗啦的。我15年底买的，比你贵了一万块钱。说实话，这车真好开。平常我也是上下班开。偶尔拉下东西。森还是很给力的,舒适性,1,给力
6200,H2NOGvsm9ZlCVE14,恭喜！颜色好看，清新脱俗,外观,1,好看
6242,2rsOFfCh5vWy7ZQP,小森省油又有操控，目前3年了没遇到小毛病，不知道以后如何。日系的口碑在哪里，经济耐用毛病少！,油耗,1,耐用
6321,G3T0mS8DQvj6L2Ye,油耗没那么高吧，10个左右,油耗,1,油耗没那么高
6365,aqRZYvKIVzJyr60G,没遇到过，已经跑了一万五，没有任何异响,舒适性,1,没有
6369,I3K0cE9dJPZ4aiLB,我是今年六月买的16款2.5，起码这辆车不烧。已经跑了八千四百公里，高速一千公里一查，一点都不见机油少，没问题。,动力,1,没问题
6406,2XF6k9tgTqc0smvZ,别人有价格优势，小森有操控。别人有豪华配置，小森有操控。别人有动感外形，小森有操控。,操控,1,有
6415,EKpB1nMZIhti6QTH,只要肯踩一下油门，速度会上来的。2.0足够了    ,动力,1,足够
6425,DrzKPt3eRAcNjvEV,好开，安全配置高，省油，四驱，我六月刚接的这款，越看越爱,油耗,1,省油
6439,X5WRjh3FqVH8kON4,我觉得动力可以，在路上一点不弱    ,动力,1,可以
6453,WLnVyvhJtmrdsYuw,我好像买了个假的森林人。30多万公里了也没烧机油。,动力,1,没烧
6463,hfv5V2nYRlq1kUoS,我个人比较讲究操控，所以肯定是选森林人。看楼主说主要是省心，所以个人比较推荐奇骏。   ,操控,1,肯定
6464,wVMCLY3t8dxcpS1m,我的13款2.5小森没有发现烧机油情况，我认为这个问题跟驾驶习惯有关，只要定期维护肯定没问题。楼主选车当中唯有森是全进口的，选进口车论的就是品质，这就是进口车存在的理由！,动力,1,没有
6474,e3N2PMEbgfixpGH9,新杠5绝对秒森林人，价格便宜，做工好，静音好，还是四驱，操控绝对不输森林人，有什么理由不选它呢,舒适性,1,好
6481,dzR83nXWH6Cl0vA4,保养进口车不算贵 维修是个问题而且有些大件需要等 开这车适合老司机 如果碰撞维修费用很高 切大多维修店搞不定只能去四s 总体说来车没啥问题小心开别中奖几率不大 还是不错的 奇骏我也关注过 听说这车天窗很容易漏水 怠速启动抖动共振 你在关注下吧望采纳 据说2.0不烧机油    ,动力,1,不烧
6544,ExgiBlcFXm0JUTG9,我也觉得老森前脸秀气，喜欢那样的,外观,1,秀气
6559,gtZLRehHCKzOsqD2,刚入手小森，体验了几千公里，感觉动力是足够了       ,动力,1,足够
6580,x6jMHEnhs4gGN3cJ,知道日本车做工比较细，小毛病也少。 谢谢   ,内饰,1,细
6587,C3GOl4y6JV51XPw2,开过这么多CVT的车型就是斯巴鲁的CVT感觉最好…够平顺！加速反应对于CVT来说也够快…当然我们说的都是个人感受还是要楼主自己去试驾感受,动力,1,最好
6588,c7lZ3ukegEoVri6N,16款2.0，不踩油门会感觉反应慢，接近2000转的油门动力还可以的,动力,1,还可以
6598,FQJkGLb024IZp5xu,森林人驾驶室空间高点，天窗大的，傲虎車身更漂亮一些，高速更平稳些，ESt系统值得拥有，不是吹的。建议傲虎2.5    ,空间,1,高点
6606,HbmUIefsl5PMyXwA,让底盘后部更紧实，提升转弯跟随性，根据车友说比顶吧效果好，主要是不用割后备箱泡沫。    ,操控,1,随性
6643,cpeo5GsazZmPVqdN,这个功能太骚了，使用最多的就是我和媳妇之间的切换，媳妇和我一人一把钥匙，开车门就调好座椅，这哪是30万的车，明明是300万的      ,内饰,1,骚
6645,Cwel1caXT0RHxF7M,NX内饰比森林人豪华，行驶舒适感比森林人高，森林人偏干活型的，视线非常霍亮，不挑油，好养活，就是异响比较烦，森的顶配只能买NX的低配，NX的顶配落地都要60万了。看自己需求,舒适性,1,高
6653,v12iHQwRA4h9Vzgl,城市要四驱有卵用 还有现在长安装配提升不少 顶配2.5价格森林人只能买2.0乞丐版 国产有国产的好处 配件周期短 切便宜    ,价格,1,便宜
6654,Jh7l6OfzCtpG8iR9,一款不错的车子，值得拥有！16年6月提车，近30000公里，综合油耗7.5（车子上下班环线 高架），除正常保养外没有任何故障。尤其雨雪天气比其他车更有信心，冰雪天气的烂路，别人的车乱调屁股的时候，你可以稳稳地前行。 常规保养每次530元（空滤、空调滤芯自己换），唯一一点不足是配件稍贵，前几天后视镜底座碰坏，4S说将近2000元。,油耗,1,值得拥有
6666,rSv1c74UQah0wei9,可以，操控好，视野棒，全时四驱，我就是这款。,操控,1,操控好
6670,i0wblLoJg4BPIkUn,操控非常满意，维修配件看不同地方可能不一样，像上广等地4S店多、靠近港口，常用配件等待时间较短，偏远地区可能等待时间稍长；保养满意问题，常规保养费用在700元左右。因是小中产品，配件都为原厂，价格偏高，除非拆车件。根据熟人介绍，基本没有毛病，不担心修理问题。本人用车不多，上一辆车12年还没有过十万公里，因此衡多问题根本不用考虑。   ,价格,1,操控满意
6683,9bOinYxlhfwgcpKF,森林人这车别说2.5的，就是2.0的轻点油门的那个窜劲，100米进10秒也没问题。你如果使用0W-40等高粘度的机油，再让4S加机油超过上限，车发闷那就没辙了。这车的特点属于线性加速，特点是省油。嫌慢可以考虑涡轮车。   ,油耗,1,省油
6690,Awqgx2Tr4iLMn18y,还行，车挺好的，变速箱需要摸脾气，毕竟无级变速，开习惯了带档位的话，超车、急加速都需要适应。    ,动力,1,车挺好
6694,UfEbcArQ6tFegzv1,感觉好好的，我的车绝大多数跑长途，动力没问题。不过，加的是95#汽油,动力,1,没问题
6698,iVTJoan8gI0jxuc1,进口车，小毛病不多。养护成本不低，全时四驱，安全性较好。,操控,1,较好
6699,iVTJoan8gI0jxuc1,进口车，小毛病不多。养护成本不低，全时四驱，安全性较好。,安全性,1,较好
6701,txrRmYnE0fSboh6e,做正常保养价格真的不高，比神车便宜很多。,价格,1,便宜
6702,4UoLAQgDhnYtrxbv,我的同事8年的卡罗拉5万公里，4s店收8万元。如果这车没有改里程价格还是很不错的。,价格,1,很不错
6707,ZO8VJbePsSdzAC0k,磨合还没过，不过最好的是看位和操控很好。,操控,1,很好
6713,0oVgMlZnKF7vSi8b,说的是，我的确挺喜欢性能好的车，听您这么说就不考虑is300f了。当初也考虑过福克斯rs，s3能和rs比吗,操控,1,性能好
6714,0oVgMlZnKF7vSi8b,说的是，我的确挺喜欢性能好的车，听您这么说就不考虑is300f了。当初也考虑过福克斯rs，s3能和rs比吗,动力,1,性能好
6717,U8Ml4aqxS6OfQzWr,可以接受.但底盘真的不松散了.跑高速应该比以前稳,操控,1,稳
6718,5318PR6Vlg0ukZcM,昨天我用了一次急刹.刹车顶确实有效果。,安全性,1,有效果
6724,PoF2qw04dnXUi5e8,1213的森呗。12的卖的可能少些。13的价格可能楼主又不合适。慢慢碰吧。推荐12的森。硬件配置一点都没降。13后的内饰是好了很多。但是车的配置低了很多。,内饰,1,好了很多
6726,nmh0b4CoD6YSGOit,是的 性能版本 6.5秒破百,操控,1,破百
6727,nmh0b4CoD6YSGOit,是的 性能版本 6.5秒破百,动力,1,破百
6734,TaLljvdxEkZ2c81J,se有sti的元素，外观和加速都不错，是不是有一定运动性呢,外观,1,不错
6735,TaLljvdxEkZ2c81J,se有sti的元素，外观和加速都不错，是不是有一定运动性呢,动力,1,不错
6737,DTZFaIM5NcrH8LdA,看的很合适，不是道导航能用不了,配置,1,合适
6742,M5bPmNzeQixq6hY3,个人感觉轮毂奇丑无比，棕色内饰感觉也不是那么的高大上，有点廉价的感觉，车漆的颜色还是很赞的,内饰,1,高大上
6745,kc8MUGnoBLjflyhQ,挺快的啊，虽然家里人口多，平常上下班也都是一个人开，后排座椅好像没加热吧，制冷效果可以了,舒适性,1,可以了
6750,VFq7CMI0tD2vSBLE,空调很好用。我专门选的没有后排出风口的车，后排坐老人和小孩，怕吹,舒适性,1,很好用
6751,MSFu6P4fdcGn7U9s,16款车主觉得这车空调土味大还有就是我每次开都要开到21度，强力吹风，没觉得夏天这车空调很给力,舒适性,1,很好用
6754,FIPdQr0sSw6Z7N1p,没错～不过森林人的空调还是很给力哒,舒适性,1,给力
6756,KxBc6glCTPLRkaIp,秒杀目前20万内车?太保守了吧！实话实说，除了外观、内饰，动力、超控秒杀目前40万SUV。,外观,1,秒杀
6757,KxBc6glCTPLRkaIp,秒杀目前20万内车?太保守了吧！实话实说，除了外观、内饰，动力、超控秒杀目前40万SUV。,动力,1,秒杀
6758,KxBc6glCTPLRkaIp,秒杀目前20万内车?太保守了吧！实话实说，除了外观、内饰，动力、超控秒杀目前40万SUV。,内饰,1,秒杀
6761,8dN4FhQwoL2ytpxb,日系车里，稳定性不好，但操控没话说了，开着舒服,操控,1,舒服
6764,p7QIcPdaUlZJihsb,所以说油耗一定标出时速多少 差很多 冬天春秋也差很多 我北方的 冬天晚上高速120 油耗都快到10个了 这个季节跑高速120 一般8个多 跑100的话确实省,油耗,1,确实省
6765,vByTbmoJiXjCEsxz,这俩车何来竞争关系啊？森林人的外形，内饰，品牌肯定和奔驰没得比。不过四驱及通过性能应该会比GLC强一些。还是想清楚自己需要什么吧。,操控,1,强
6766,vByTbmoJiXjCEsxz,这俩车何来竞争关系啊？森林人的外形，内饰，品牌肯定和奔驰没得比。不过四驱及通过性能应该会比GLC强一些。还是想清楚自己需要什么吧。,动力,1,强
6768,cjQbeqlwHB3dvrEV,决定买了，这几天买了就上图，只是12款2.5XT的不好找，都是L的，T的我觉得会好一些，动力方面,动力,1,好一些
6772,5OqVzA83NW72GKt6,买s3主要是因为价格相对便宜，加速和内饰好点，我留着se的话s3可能会让给家人开了,动力,1,好点
6773,5OqVzA83NW72GKt6,买s3主要是因为价格相对便宜，加速和内饰好点，我留着se的话s3可能会让给家人开了,内饰,1,好点
6774,5OqVzA83NW72GKt6,买s3主要是因为价格相对便宜，加速和内饰好点，我留着se的话s3可能会让给家人开了,价格,1,便宜
6778,X6HyNkcLxU31Wjfa,有一定的可能，本来凡是发动机都会磨损，机油用好一点的全合成，而且既使磨损，EJ的维俢换活塞环这些是非常成熟的，而且价格不贵，换个修理包又可以用20万公里,价格,1,不贵
6782,7hcbW9j6gdZUlPp3,说实在如果是郊外越野或自驾山路多当属大排量自吸发动机，如果城市装逼霸道的话还是2.0t涡轮够了，总比2.7自吸好,动力,1,够了
6787,HBcOg49avix7bfeF,空间、视野、四驱、操控、可靠性，森林人胜出；动力（2T），油耗，差不多；内饰、逼格、配置、品牌、国籍出身、舒适度，GLC胜出。,空间,1,胜出
6788,HBcOg49avix7bfeF,空间、视野、四驱、操控、可靠性，森林人胜出；动力（2T），油耗，差不多；内饰、逼格、配置、品牌、国籍出身、舒适度，GLC胜出。,配置,1,胜出
6789,HBcOg49avix7bfeF,空间、视野、四驱、操控、可靠性，森林人胜出；动力（2T），油耗，差不多；内饰、逼格、配置、品牌、国籍出身、舒适度，GLC胜出。,油耗,1,胜出
6790,HBcOg49avix7bfeF,空间、视野、四驱、操控、可靠性，森林人胜出；动力（2T），油耗，差不多；内饰、逼格、配置、品牌、国籍出身、舒适度，GLC胜出。,操控,1,胜出
6791,HBcOg49avix7bfeF,空间、视野、四驱、操控、可靠性，森林人胜出；动力（2T），油耗，差不多；内饰、逼格、配置、品牌、国籍出身、舒适度，GLC胜出。,动力,1,胜出
6792,HBcOg49avix7bfeF,空间、视野、四驱、操控、可靠性，森林人胜出；动力（2T），油耗，差不多；内饰、逼格、配置、品牌、国籍出身、舒适度，GLC胜出。,内饰,1,胜出
6799,q1cFyBimNP257bpn,森林人和GLC相比较除了车价格，保养，维护便宜点，其他没比性，不信你问问那些换GLC的人就知道了，GLC当年出来我想换车，比较过，森林人根本不能跟他比！,价格,1,便宜
6801,G14tsV7pvA8cfziK,是的，当年12~3万能买到的操控好、皮实的合资车基本就它了，后独立悬架的功劳。开惯了小福的，对小森的刹车软油门窜基本无感，我试驾小森的感觉是:空间大视野好。,空间,1,空间大
6802,G14tsV7pvA8cfziK,是的，当年12~3万能买到的操控好、皮实的合资车基本就它了，后独立悬架的功劳。开惯了小福的，对小森的刹车软油门窜基本无感，我试驾小森的感觉是:空间大视野好。,操控,1,操控好
6803,G14tsV7pvA8cfziK,是的，当年12~3万能买到的操控好、皮实的合资车基本就它了，后独立悬架的功劳。开惯了小福的，对小森的刹车软油门窜基本无感，我试驾小森的感觉是:空间大视野好。,安全性,1,皮实
6815,P2cBRENjhredZqQK,涡轮不是易损件，四速变速箱还可以，油耗12左右，前提你买的不是事故车水泡车,动力,1,还可以
6819,aKPQgXwJdzL07t8H,途虎出光0 20，298元，价格不贵量又足,价格,1,不贵
6822,jofqk0tnmH675SF1,前天刚拆了，发现储物空间大了很多,空间,1,大了很多
6829,swgBLx6MTEj02a1X,凡事讲究流塑造型的车，讲究外观漂亮，空间和视野要折衷，森皮薄大馅，一切为了实用；紧凑型SUV里森的轴距最短，这点有利于通过性。,外观,1,漂亮
6831,nkmR4T0EhfIqdjrL,有道理，大改款后会主推涡轮，还会用新平台，内饰配置各方面应该都会有明显的提升，现在只为了追求动力而加那几万块，但是其他都不变的话，确实性价比不高,配置,1,提升
6833,nkmR4T0EhfIqdjrL,有道理，大改款后会主推涡轮，还会用新平台，内饰配置各方面应该都会有明显的提升，现在只为了追求动力而加那几万块，但是其他都不变的话，确实性价比不高,内饰,1,提升
6839,f2jQ1q9P4iOXUYln,无论什么车的A柱肯定都会或多或少挡视线，只是觉得大切的A柱比森的盲区大。大切的综合性能还是不错的。,操控,1,不错
6840,f2jQ1q9P4iOXUYln,无论什么车的A柱肯定都会或多或少挡视线，只是觉得大切的A柱比森的盲区大。大切的综合性能还是不错的。,动力,1,不错
6843,0ARKOj5WeCF4NT6s,肯定是森林人啊，森林人是全时四驱加水平对置发动机诶，而且进口的材料就是比国产的好，这是事实，而且森有美国最权威的测试A?，不管是安全性还是操控都不是奇峻能比的,内饰,1,好
6848,6tuGXK0gofSr3as7,CX5发动机和变速箱优于森，操控也不错，这2款放一起选的话CX5更适合。我对日系的日产、马自达、三菱不太感冒，我是在途观L、自由光、森林人中选定的森。,操控,1,也不错
6852,ydK0Moe5iQZnVJTz,我一周跑几次神农架，3000米高。2.0自吸，动力很强劲，开得很舒服！,动力,1,强劲
6853,SJGu9rl3nCDMObyQ,刹车片、轮胎市区用用问题不大，轮胎老化比较厉害最好不要跑远路，御乘是城市SUV胎，操控性、舒适性不错！,舒适性,1,不错
6854,SJGu9rl3nCDMObyQ,刹车片、轮胎市区用用问题不大，轮胎老化比较厉害最好不要跑远路，御乘是城市SUV胎，操控性、舒适性不错！,操控,1,不错
6856,to4E2k7WOhQBcpZR,离得太远，其实这个价格可以的~ 我秋季换胎打算就换G012,价格,1,可以的
6860,yvQDcUVJ06mlp3Lj,森性能肯定比rav好，毋容置疑。,操控,1,好
6861,yvQDcUVJ06mlp3Lj,森性能肯定比rav好，毋容置疑。,动力,1,好
6862,LjTB0gGCDyPlqQcY,森林人啦，还用问。同级中，森的操控性能最好。,操控,1,最好
6863,LjTB0gGCDyPlqQcY,森林人啦，还用问。同级中，森的操控性能最好。,动力,1,最好
6869,ThOIZNYGeFgqBwy2,那是你没开过2T的森林人，加速，操控超级无敌,操控,1,无敌
6870,ThOIZNYGeFgqBwy2,那是你没开过2T的森林人，加速，操控超级无敌,动力,1,无敌
6874,g5oYR6tr7vyfbXeV,杠5三大件和新款配置丰富也还省油让我心动。后排硬伤呀就不知新款后排可调有没好些。个人注重操控所以两者之间参考！,配置,1,丰富
6876,7SgqlUrozsV4WCut,我也喜欢森，就算森内饰差点也不要紧，喜欢它的操控不在乎内饰。但担心后期才是重点,操控,1,喜欢
6878,PyJ6DurIW2k1t9KB,我也喜欢森，就算森内饰差点也不要紧，喜欢它的操控不在乎内饰。但担心后期才是重点。常看过你发的小森贴子，说说你的感受。就怕小森常坏让人不省心！,操控,1,喜欢
