,content_id,content,subject,sentiment_value,sentiment_word
4975,rRIW5vkMY74UfB6i,连锁店定位比较高端，所以价格也就比4s店少一些而已。单个的汽修店价格不应高这么多。,价格,0,
4976,pOKdIzlYkq9u7gij,首保免费送的啊，何必自己花钱出去换机油呢，其实首保就用免费送的原厂机油就可以了哦，原厂机油保真够用，免费首保换机油机滤，检查车况，空滤和空调滤清洁干净即可，最后免费洗个车子，满意请采纳，谢谢！,舒适性,0,
4977,iYQ5SFOuavnImtU7,反了，6万换前差，后差可以和变速箱油一起换8万时吧,动力,0,
4978,m3sObRzi4ntNjxAW,水平对置发动机肯定左右抖啊！L型对置是上下抖，也就是怎么放都抖。,动力,0,
4979,Y97LqA3nbypHvXWj,油耗很满意，对于一款全时四驱的车来说。,操控,0,
4981,uWpyD76rgzhRm4n2,森林人的机滤在上面，拆卸方便。底部放油螺丝也很好搞定，给我一条地沟自己都能换机油，空滤空调滤也无压力。,舒适性,0,
4982,aTDLIywnimlBYsCz,我基本是以GPS速度为准。GPS速度与车载测速雷达速度一致。车辆有个安全是时速设置，实际速度要比表显速度慢一点,配置,0,
4983,sqMhZzcO3nHIDEvY,工信部这套玩意，对一个全系全时四驱（BRZ性能车的油耗你还能指望么？），没有小排量，没有混动或者电动拉低油耗的车企是致命的。,操控,0,
4984,sqMhZzcO3nHIDEvY,工信部这套玩意，对一个全系全时四驱（BRZ性能车的油耗你还能指望么？），没有小排量，没有混动或者电动拉低油耗的车企是致命的。,动力,0,
4985,sqMhZzcO3nHIDEvY,工信部这套玩意，对一个全系全时四驱（BRZ性能车的油耗你还能指望么？），没有小排量，没有混动或者电动拉低油耗的车企是致命的。,油耗,0,
4986,TU16OjFQZAl54haK,急踩刹车发动机的供油会迅速减少至最低水平，也就维持不熄火吧，在这个过程，发动机转速会快速下降，通过变速器“拖累”车子的行动，这个作用力是很大的，如果挂空挡刹车，只靠刹车盘片的作用，是不可靠、不安全的。,动力,0,
4987,TU16OjFQZAl54haK,急踩刹车发动机的供油会迅速减少至最低水平，也就维持不熄火吧，在这个过程，发动机转速会快速下降，通过变速器“拖累”车子的行动，这个作用力是很大的，如果挂空挡刹车，只靠刹车盘片的作用，是不可靠、不安全的。,安全性,0,
4988,J3jCs9xlyMenFQXH,看师傅保养了两次，我现在屯了机油和空滤空调滤，只要有个地沟自己也能保养车子了，很简单的。,舒适性,0,
4989,qk50U8NFc7z13KfY,我就想问问动力如何搭配的？,动力,0,
4990,0mAUvzNEjGbuhp38,全新一代森林人将在本月底开幕的纽约车展上进行全球首发（媒体日：3月28～29日／公众日：3月30日～4月8日）。与消息同时公布的，还有一张新车尾灯的预告图。,外观,0,
4993,k73qtGH82XsnLCdQ,你是EJ20的发动机还是EJ204的发动机？,动力,0,
4994,30NKwyxHEY4Ftz8c,菲罗多，不掉粉，原厂的也不错，我后刹车片用了8万公里,安全性,0,
4995,yS9UIh3HRlL8cAdC,论操控你不对比宝马，却你摆出来那些哪辆有？,操控,0,
4996,r0JKOCzRpHQvl3GT,没事的，有小孩子还是在后排装上安全座椅，安全、舒心……,空间,0,
4997,r0JKOCzRpHQvl3GT,没事的，有小孩子还是在后排装上安全座椅，安全、舒心……,内饰,0,
4998,ETSWPGlXRb3j5Aym,这个全时四驱的话，应该是可以做审车检测的吧，跟其他的好像都是一样的，我们这边,操控,0,
4999,xTwGODPCIrUhHLsY,哈尔滨可以当年交易，支持闲鱼，以上价格不含运费。有意者可以私聊我，获得联系方式。,价格,0,
5000,f1ELH8zOxND9oyd2,从物理特性来分析，途观翼虎CX5属于适时四驱，轮胎抓地力，过弯极限不如全时四驱。Q5和GLC是全时四驱，由于发动机是直列发动机，整车重心高于森林人，但车身宽度和胎宽优于森林人，操控性应该差不多。,操控,0,
5001,f1ELH8zOxND9oyd2,从物理特性来分析，途观翼虎CX5属于适时四驱，轮胎抓地力，过弯极限不如全时四驱。Q5和GLC是全时四驱，由于发动机是直列发动机，整车重心高于森林人，但车身宽度和胎宽优于森林人，操控性应该差不多。,动力,0,
5002,f1ELH8zOxND9oyd2,从物理特性来分析，途观翼虎CX5属于适时四驱，轮胎抓地力，过弯极限不如全时四驱。Q5和GLC是全时四驱，由于发动机是直列发动机，整车重心高于森林人，但车身宽度和胎宽优于森林人，操控性应该差不多。,外观,0,
5003,l9MXkuHmYKAfVsSz,我只敢短时间停车时，D档踩刹车，时间长了那个前进离合器不知道会不会像dsg那样杯具了,安全性,0,
5004,MQG6Jgzd2bxEOX8B,想购森林人225-60-R17寸轮毂和轮胎各一个做备胎用.有的车友报价格吧?,价格,0,
5005,ClHG4h1ZcwnvxkFU,我都是用干净的湿布擦一下算了，要不然，就是买那种清洁内饰的喷剂，喷上后用刷子刷一下，然后再用湿布擦掉。,内饰,0,
5006,zQljsSdo6pFaiTuU,的确光用湿布是擦不掉的，建议最好是到车行进行内饰清洗，他们有本事弄干净的。一定要自己搞，可以试试蘸一点点肥皂水擦洗,内饰,0,
5007,79SW1mrqEDzHhCOU,这个可以买专用的内饰清洁剂来处理的啊，那个一般一次就可以解决问题的，很简单。,内饰,0,
5009,F1wgLyhb9HuGj8WO,就关心后排装没装空调出风口,舒适性,0,
5012,ML5mvpQSOqoVUztC,据我肤浅的了解前顶吧好像是起到稳定作用的但是森林人这款车又是主打操控双叉臂独立悬挂对于过弯稳定性来讲本来就有很好的抑制装了顶吧后效果不知道明显不明显是不是有点花冤枉钱了呢,操控,0,
5013,vgftQEJNIC0YnPB9,-5的变速箱还是配到小森上就厉害了,动力,0,
5015,JZ0T9sdOCE1vfopB,只是我美好的设想而已啊但是没看明白兄弟说的水平对置发动机是纵置发动机是啥意思,动力,0,
5017,QRYcHEw2LxF3V4Ab,机舱更扁了，为了空气动力学？倒车镜还是老样子，,动力,0,
5018,jQSFZYzcpauLHhA0,是贵了，我材料加工时420元，而且刹车片还升级了，,安全性,0,
5019,jQSFZYzcpauLHhA0,是贵了，我材料加工时420元，而且刹车片还升级了，,内饰,0,
5020,3VFo7w9DBe0h8MpE,斯巴鲁XV还是主要主打运动操控一些，森林人强调越野性能更好一些,操控,0,
5022,0o1axhdvgEsFctJu,楼主，我的故障灯亮，分别是发动机，车身稳定，定速巡航闪，去检测，说是氧传感器，但是换了三个了，清洗过三元。都没用，这到底是哪里的问题？,动力,0,
5023,0o1axhdvgEsFctJu,楼主，我的故障灯亮，分别是发动机，车身稳定，定速巡航闪，去检测，说是氧传感器，但是换了三个了，清洗过三元。都没用，这到底是哪里的问题？,外观,0,
5024,5n4MPlvGLrCcS7iN,斯巴鲁修车没这么贵吧，最近给朋友修a8，怠速抖动提速慢，大修过好几次都没好，维修价格真是寒心呀，都快买一辆森林人了。,价格,0,
5025,jK6aNQyWOXGtIoH5,感觉前脸像小弟XV了呢,外观,0,
5026,Z0bzUgdRIiQf29AK,没什么影响，只是费油，变速箱没那么娇贵。话说30分钟还不熄火？等红灯只要超过30秒我就深踩一脚让它熄火。,动力,0,
5027,NVdWEviBuxGTX2jH,15款特装森，自吸的，轮毂已经出了，刹车还在。,安全性,0,
5029,pCbTrnYd57PsQXlU,空气滤芯2万，空调滤芯1万，每5000公里拿出来吹一下。,舒适性,0,
5031,SV1ozwtxGHgDFsT4,空调应该一样的，机滤应该2.0能用，空滤不知道,舒适性,0,
5032,vjITdRrHet8POl2k,我的车一直用的烯润机油，性价比高，节油噪音小。,舒适性,0,
5033,7598EBXTWvptDdJA,变速箱和发动机中间隔着液力变矩器，不油门刹车同时踩到底就没事。,动力,0,
5034,7598EBXTWvptDdJA,变速箱和发动机中间隔着液力变矩器，不油门刹车同时踩到底就没事。,安全性,0,
5035,TRYWevUaFI1nMEtg,一般吧，四驱不如Q5，我是2013款2.5升尊贵导航版,配置,0,
5037,fdGyQeFsJBXLgVb9,我跟另外一个车友的经验推荐你还上beatrush的后顶吧一起上确实底盘很整,操控,0,
5038,0myHuIQKaXOh67rD,就是踩一下没反应，送了刹车很快又踩了一下，才有刹车，把他吓坏了，不过从那次以后再没出现过。,安全性,0,
5039,qWDd65SXgisPjMFk,伙计们，120的时速下过N个减速带，车子得蹦几下？然后对准ETC的入口嗖一下过去，技术过关，心理过关。肌肉放松，操控准确，同时研判各种可能性，打电话联系各方人等还要尝试各种操作。对驾驶员真是各种佩服。,操控,0,
5040,4hJzowdYv5SmaZGn,需要什么？轮毂刹车，联系我,安全性,0,
5043,iKBXc4Vh1vpYnjIQ,看公里，车况好在10万左右。零件很贵，在外面保养也便宜，我11年的手动，18万公里，7.5万。有过事故，但发变完好，回来换了全车油，底盘胶套，刹车盘，刹车片，减震，减震弹簧。。。。全部费用在1万左右吧,操控,0,
5044,iKBXc4Vh1vpYnjIQ,看公里，车况好在10万左右。零件很贵，在外面保养也便宜，我11年的手动，18万公里，7.5万。有过事故，但发变完好，回来换了全车油，底盘胶套，刹车盘，刹车片，减震，减震弹簧。。。。全部费用在1万左右吧,安全性,0,
5045,qMDpckPRmdUBO10g,那就带个全尺寸备胎对吧.颠完内饰就会异响呀我现在车开了快半年还没什么动静,内饰,0,
5047,Xg8rJqKHovkmpaQu,是2.5豪华导航版，2018款,配置,0,
5048,0svg9XjnDR7yY8Gi,我注意观察，若发现森车架底盘大范围生锈，就第一时间贴出来。目前有一年了，暂没发现生锈的地方，估计平时停地库也有关系,操控,0,
5049,5jAHCLsnVwgf9oZz,整个过弯过程中，动力是怎么前后左右四个轮子上主动控制的斯巴鲁有相关技术吗？如果有，求链接？,动力,0,
5050,hoeOpGM3FYxw9bdn,外形就那样了，Accent小一号，不会大变了，看看内饰能弄成啥样吧，现在的确实太落后了。,内饰,0,
5051,m74DrIG2MptfOyWc,管我怎么跑。四个轮子动力充沛。没有显示，我就认为它前后50，咋了？咬他？哈哈。时速过了300的时候还会产生风火轮的标志。你欧蓝德有吗。哈哈。。。,动力,0,
5052,3LvZSownxcFesB0T,你简直太会偷换概念了，对，对轮速的合理介入就是为了合理控制滑转率，但为什么会空滑？没有动力分配到轮上，轮子为什么会空转？,动力,0,
5053,kxoaZwWNzRFutGiC,这俩车落地价格差5万，要是10万也认了，但是这5万没问题，开宝马是梦寐以求的，唉真不应该听老家伙的话，太保守了，什么张扬呀，一个宝马有啥张扬的。宝马就这样擦身而过,价格,0,
5054,1s7e5UMYWH3m0utn,公里数有点多原车漆多少,外观,0,
5055,vrD5M0Qf2zZnyjKk,哈哈哈，你跟我的几乎一模一样，4s价格是1200还是1300啊，你赚了，实际就破一个壳，淘宝上应该有壳，就几十吧，不过只换壳就怕暴雨漏水,价格,0,
5056,PysvUA2kacCMJX7q,正因为贵，所以庞大集团就把原装的取消换上国产的***导航，生财有道啊,配置,0,
5057,evt1zkEVFh9GxujX,拆中控台不麻烦，本坛有帖子,配置,0,
5058,REBzmlIfC4UXAnKg,好像是日本国立就没装导航，到港才装的，雷达貌似也是后装的，这个倒还成，现在就是利润最大化,配置,0,
5059,pBixRTWeVCIFAMqr,KiaStingerGTLSDPackage美国售价：41，250美元（约26.2万人民币），测出来性能如此拉轰，买破鞋和宝驴的都该扔了吧,操控,0,
5060,pBixRTWeVCIFAMqr,KiaStingerGTLSDPackage美国售价：41，250美元（约26.2万人民币），测出来性能如此拉轰，买破鞋和宝驴的都该扔了吧,动力,0,
5061,PTUqFrAosB4v1kXl,价格这么低啊，我13年XT，12万公里，不知能卖多少,价格,0,
5062,sQyFNAZvdUMlhtDn,这东西原厂不原厂我感觉一样用，空调滤芯淘宝很多东西比原厂的还好呢,舒适性,0,
5064,ews3Y5ZlqWXIR0rk,在日本生产的时候就不要这个配置，就可以省了原装导航的成本，换一个国产的成本也就1000多元，一台车光导航就可以赚7000～8000元，庞大集团没有把心思放到怎么把车提高销售量做好售后服务。,配置,0,
5065,2yYatZ1fQmkD0sKu,我当时就是不喜欢新款RAV4外形，就买了森林人不考虑后排空间的话可以看看新款马自达5,空间,0,
5067,H1FeQJBKEPuhNbvj,就是啊，韩国舍得花钱，用料调教都良心，不只动力加速，连圈速都秒了，内饰也山寨大天朝威威漆，各种细节一样一样漂亮，还这么便宜，想不火都不行,动力,0,
5071,Xp0wPIlr4Wy6G25v,装了井字架，前后定吧后拉杆后，车尾就不会跟不上车头了，很灵活了,外观,0,
5072,P8DYlb7fNky6cUB0,你那图片就是安卓导航啊。国内便宜多了。进口车没用原装导航就是地图原因啊。,配置,0,
5073,YTIv3uJG7hoPZ8x6,国内数据承认啊可问题是有数据么？还有美国的斯巴鲁销量好是三菱欧蓝德的几倍吧同样的价格为什么出现这种情况难道美国人脑子坏了？,价格,0,
5074,hm8kFKTZxG4be2I7,还有三菱真丢日本的脸欧洲发动机故障率排行榜三菱是唯一一家日企上榜的感谢三菱让日系车上榜,动力,0,
5078,RZtgySkDJCHwnjqA,广汽要是能收购了三菱汽车部门，普天同庆啊，这可意味着中国的汽车工业可以少走很多路啊，人家三菱技术非常全面的，从底盘技术到混合动力，真不少啊赶紧了,操控,0,
5079,RZtgySkDJCHwnjqA,广汽要是能收购了三菱汽车部门，普天同庆啊，这可意味着中国的汽车工业可以少走很多路啊，人家三菱技术非常全面的，从底盘技术到混合动力，真不少啊赶紧了,动力,0,
5080,lUNd18qDa37PTBmX,外观估计就是斯巴鲁新出的7坐SUV的样子，只不过尺寸缩减，这样也有利于生产作业简单和配件通用。重点关注的是动力如何搭配的。,动力,0,
5081,lUNd18qDa37PTBmX,外观估计就是斯巴鲁新出的7坐SUV的样子，只不过尺寸缩减，这样也有利于生产作业简单和配件通用。重点关注的是动力如何搭配的。,外观,0,
5082,5bHosLwte13Ac7vK,有意思，三菱的进口帕杰罗什么价格?,价格,0,
5083,Zh40LlSn1PoYHyMQ,今年进口关税会降到15%，看今年森林人什么价格了,价格,0,
5084,QakKIdcCqenM0Wut,握草，有人统计欧蓝德发动机共振。而且还不少，你还不赶紧去换马甲制止这种行为？,动力,0,
5085,L1Kz93OXmvYEbDcF,到了国外你才知道，所有的配置都是噱头。安全才是王道。,配置,0,
5086,8neupW2ICOKDP6ab,发动机振动不是很正常嘛？森林人的动静比欧蓝德还大,动力,0,
5087,j8zxpZDChJmN41FK,虽然迟了一步还是想问问，你这款是什么品牌型号？开小灯和刹车时的区别够明显不？,安全性,0,
5088,ZayJjEsIvTxYqSHd,短途坐着还行，长途腰部支撑才是最必须的，当然座椅通风要有就更好了,内饰,0,
5089,RZilaN52AMeLgVGY,自动启停怕毛线啊，就算D加刹车，等个等个红灯也没问题。,安全性,0,
5091,p3EWJgZs9VURXdxB,对啊，座椅不好调舒服，中控接受不了，最终上了傲虎，空间倒是觉得森足够了！,空间,0,
5092,p3EWJgZs9VURXdxB,对啊，座椅不好调舒服，中控接受不了，最终上了傲虎，空间倒是觉得森足够了！,配置,0,
5093,p3EWJgZs9VURXdxB,对啊，座椅不好调舒服，中控接受不了，最终上了傲虎，空间倒是觉得森足够了！,内饰,0,
5094,xzHLW1JkIiuMbe8Y,车走过，车尾形成个真空区，没有后备箱的车就直接搂玻璃上了，所以掀背车和SUV要有后雨刷，一般的三厢轿车不需要。,外观,0,
5095,xzHLW1JkIiuMbe8Y,车走过，车尾形成个真空区，没有后备箱的车就直接搂玻璃上了，所以掀背车和SUV要有后雨刷，一般的三厢轿车不需要。,空间,0,
5096,WYNtuxMCOUwjesTP,更换机油只要4.8升，更换机油机滤需要5.0～5.2升，拆装发动机要加5.7升机油,动力,0,
5100,rXdaBM4uwG8oIcmN,看跟什么车比，同级别操控不敢说最好，但也算出类拔萃的，四驱能力不弱，动力勉强够用，舒适、隔音、配置都比较一般，空间还可以，保养不贵，配件不便宜，新一代就要发布了，可以关注一下,动力,0,
5102,rXdaBM4uwG8oIcmN,看跟什么车比，同级别操控不敢说最好，但也算出类拔萃的，四驱能力不弱，动力勉强够用，舒适、隔音、配置都比较一般，空间还可以，保养不贵，配件不便宜，新一代就要发布了，可以关注一下,配置,0,
5104,W164cigTtNRrl27f,需要中控小彩屏一个，有的回复！,配置,0,
5106,riOM6EZTX2Y43kPJ,一样的，北京前天第一场雪，前脸，两侧都还行，就车尾脏。买了黑色的，净洗车了,外观,0,
5107,WUc2wVlOB0RHajth,这价格加点钱可以换一对sti的铝下摆臂了,价格,0,
5112,ORdnM6lLusxpoVEK,一年15000换一次，京东刚好搞活动，空气空调两个才100出头。曼牌。,舒适性,0,
5113,EikL3fQ5tS8byIAG,3/17徐汇店搞活动说全市最低价，不知道有车友去现场了解过什么价格吗？,价格,0,
5114,2vDBHsIV8janyPb7,这两种对车漆有木有损耗哪个贵一点呢？,外观,0,
5115,EOZovq4jeIztkn36,不带，富士通天导航，好像是凯立德地图，无法自行升级。,配置,0,
5116,JwMAKyh3LG4Ok5fB,开启空调。温度调到最低。然后开启外循环。然后关闭空调。。行驶一段时间就好了,舒适性,0,
5117,tPxlwG7UzEI8CSpK,后视镜加热？可以设置，座椅加热？高档位过段时间会跳掉,内饰,0,
5118,uLtGW7kmbi48VqnC,这个论坛里面考虑内饰的没几个选森林人，2018款已经好不少了，以前的更没法看。,内饰,0,
5120,ZwceQBCi9FgYRMj3,1--空间大小。森林人大一圈2--价格，XV最高配只能买到森林人最低配3--造型，XV更时尚一点，森林人中庸一点,价格,0,
5121,ZwceQBCi9FgYRMj3,1--空间大小。森林人大一圈2--价格，XV最高配只能买到森林人最低配3--造型，XV更时尚一点，森林人中庸一点,空间,0,
5123,A2PjCldSqIOhtbHk,昂科威我以前特别喜欢，特别想买那个。但是试车坐进后排我就pass了。座椅又硬又凸，坐姿还太直。还有就是新车异味较大。四驱性能不会有非常本质的区别，底盘可能矮那么点但也差不多。,动力,0,
5124,A2PjCldSqIOhtbHk,昂科威我以前特别喜欢，特别想买那个。但是试车坐进后排我就pass了。座椅又硬又凸，坐姿还太直。还有就是新车异味较大。四驱性能不会有非常本质的区别，底盘可能矮那么点但也差不多。,空间,0,
5125,A2PjCldSqIOhtbHk,昂科威我以前特别喜欢，特别想买那个。但是试车坐进后排我就pass了。座椅又硬又凸，坐姿还太直。还有就是新车异味较大。四驱性能不会有非常本质的区别，底盘可能矮那么点但也差不多。,舒适性,0,
5127,GwRdVX97WgpUFziS,你要说车外的车门底踏板，全系都不配置，如果说是运动刹车油门休息踏脚可以有运动款的，不过那个要定，或者自己加装,安全性,0,
5128,GwRdVX97WgpUFziS,你要说车外的车门底踏板，全系都不配置，如果说是运动刹车油门休息踏脚可以有运动款的，不过那个要定，或者自己加装,配置,0,
5129,COX8ekrnj2iYTPqb,配件贵啊，我就撞了一只鸡，花了4000多，雾灯723，雷达1400，前杠2200,配置,0,
5130,UiAPK3WoTSZ2HfCN,你是撞坏了前杠雾灯雷达，就是撞一头牛也是这么多钱。这前杠和雾灯价格放到合资车里都不算贵。雷达修配厂50块钱一只。,价格,0,
5131,UiAPK3WoTSZ2HfCN,你是撞坏了前杠雾灯雷达，就是撞一头牛也是这么多钱。这前杠和雾灯价格放到合资车里都不算贵。雷达修配厂50块钱一只。,配置,0,
5132,5e7Nq0YnACk4bIVM,雷达你后配的吧？你可以选择不安装了，有图片没，你撞的还算轻，大灯没有事，大灯更贵,配置,0,
5133,Sd1vPkO50HDa6JTn,我自己换过直列式发动机的，就森林人不知道怎么换了，学习一下,动力,0,
5134,mQF6Jw17EsyKUak8,基本是小改，而且也没改得怎么好。斯巴鲁看来就不能看外观内饰这些了，水平很稳定从来不让你惊喜。,外观,0,
5135,mQF6Jw17EsyKUak8,基本是小改，而且也没改得怎么好。斯巴鲁看来就不能看外观内饰这些了，水平很稳定从来不让你惊喜。,内饰,0,
5136,vR6mPGF2MIAOz3ht,雷达探头：180元/个（4S价格）,价格,0,
5137,vR6mPGF2MIAOz3ht,雷达探头：180元/个（4S价格）,配置,0,
5138,F26kc1sIDA0X9uM4,还是新的好，万一加了后排出风口了呢,空间,0,
5139,Mkm8LUarT5o7Qscf,其实挺好看的，不过大体上还是现款的外观设计思路，变化不大。这可能和丰田有关，中网怎么看怎么满满丰田味。。。不过反正就是小森的风格就是了，和商务行政不搭边，啊哈哈,外观,0,
5141,MqITYnSksdZ3Llex,超过上限的话，发动机会发闷。,动力,0,
5144,h7u63wWVyf0jignG,SUV中越野除了JEEP没有比他好的，可是JEEP的公路性能、油耗、可靠性差森林人太多,油耗,0,
5145,Sue9LtsA40M8GpXl,就一不到20万的车。哎……为了证明性能，拼命地拍视频，举证，论证，从机械，物理等各个方面说明。作为一个正常人，谁也做不到。它就值20万，有些人真把它当生命全部了。可悲…………,操控,0,
5146,Sue9LtsA40M8GpXl,就一不到20万的车。哎……为了证明性能，拼命地拍视频，举证，论证，从机械，物理等各个方面说明。作为一个正常人，谁也做不到。它就值20万，有些人真把它当生命全部了。可悲…………,动力,0,
5147,IojKCquxmtTDPiRh,嗯，4S也小白桶也是出光，其实好一点可以用安索签名、引能仕、全动力。我最近用的碧龙。,动力,0,
5148,7kaKAtdYpJShXEQq,你是越野没怎么去研究。吉姆尼素车不行，但是改装后，那个小车车非常强悍。改装动力，前后加锁，底盘身高。,操控,0,
5149,7kaKAtdYpJShXEQq,你是越野没怎么去研究。吉姆尼素车不行，但是改装后，那个小车车非常强悍。改装动力，前后加锁，底盘身高。,动力,0,
5152,cTXigVGQfB2e1aMs,除了性能与安全方面，内饰也是关注焦点啊,操控,0,
5153,cTXigVGQfB2e1aMs,除了性能与安全方面，内饰也是关注焦点啊,动力,0,
5154,cTXigVGQfB2e1aMs,除了性能与安全方面，内饰也是关注焦点啊,内饰,0,
5156,BJpQD4cWLUamE3CA,你去试试，肯定蹭底盘。,操控,0,
5157,zTtEaSwfL2W79JO0,几年后所有的避震胶套都要换的，新的时候是很有弹性的，以后老化了磨光了，底盘会感觉很不舒服。,操控,0,
5159,aLKeAdW9rCqZBs52,其实是一样的，只不过小森的发动机火花塞在两侧，空间有点小而已。,动力,0,
5161,nlv6s3HCS8bcfRVa,我有倒车影像但很少看，主要看右、后倒车镜和听雷达声。,配置,0,
5162,4E6ky5ompLgK8Xds,十几万公里了，水平对置发动机烧机油也算正常了…,动力,0,
5163,PulSCIA7gYGpTkF1,总里程不会清零，可以清零的是小计里程，方便楼主记录ab点的距离，油耗建议楼主也用小计里程来计算，祝用车愉快，满意请采纳,油耗,0,
5164,PlMpjsyfAn9XSe14,你好，这个是没有关系的，你不用担心，就算你请了车子的油耗也是不会变的，你在路上多跑一跑的话，它就会显示正确了。,油耗,0,
5166,YK8uQkz6RioObcfa,他连最基本的四驱结构、动力分配以及限滑方式都不懂，跟他说这么多没多大用。不可否认两者都是很好的四驱，就是理念大有不同。,动力,0,
5168,UEJb0c5keFuC3pLw,我14款20肉森落地都快30了。。。。是真的啥配置都没有。。。现在便宜很多了,配置,0,
5169,XQ4yzuG5pBihFHPb,刹车油至少3W，即便是出租车，也是按年份来换的，出租2-3年开多少！私家车属于想换就换，我的老车开过15年15W没有换过。,安全性,0,
5170,kBlXP6WwLbvGJDy7,看你需求，要操控，轿车，要空间和高底盘就suv。 不是都说买奥迪毁一生嘛。,操控,0,
5171,kBlXP6WwLbvGJDy7,看你需求，要操控，轿车，要空间和高底盘就suv。 不是都说买奥迪毁一生嘛。,空间,0,
5173,24ycD6bH0fJVgGWa,你的车什么情况，什么价格,价格,0,
5174,CzVbxiPw2ZYdQF4G,不差钱嘛？不差钱上2t不后悔，2t不光是动力。底盘刹车都不一样，全是强化过的。带套的才是斯巴鲁的精华。,操控,0,
5176,CzVbxiPw2ZYdQF4G,不差钱嘛？不差钱上2t不后悔，2t不光是动力。底盘刹车都不一样，全是强化过的。带套的才是斯巴鲁的精华。,安全性,0,
5177,NGkmaiFhU74Ic8pP,我想说的是，刚开始用小熊油耗但是算出来的和车子的几乎一样，后来卸掉小熊,油耗,0,
5178,ek9xwWuAmXJo3Pnl,10款还是4AT，油耗比现在cvt的至少高一个。就是自然吸气2.0的4at综合油耗也要9-10个吧,油耗,0,
5179,ObySPBR2VvIXpQT7,下次帮你们提供支臂或衬套或其他底盘配件（非改装用途）。,操控,0,
5180,uqg0LFHXWrUV6k1N,座椅确实是一大弊端，不过可以定一个傲虎主驾驶座椅，会舒适很多，电动线控接口可以直接对接,内饰,0,
5181,iQw1TA29dznOD54c,是的建议你检查轮胎，刹车盘，还有下摆臂,安全性,0,
5183,kcLi6reTBq7ujRmO,必须A4L，豪华品牌、保值率高、操控性好……,操控,0,
5184,dgIfTHnzGVbq5X8Y,你买2.0的不就行了！不烧机油还便宜！动力0-100和2.5一样没啥区别！,动力,0,
5185,YsAg7nE6blouC98e,我也来晒晒油耗，新车2.0款。,油耗,0,
5186,qgi1c2KEA4H7hJOB,2.0跟2.5的油耗几乎一样,油耗,0,
5187,nLHrXKqEZm09By5C,2.0T的发动机跑高速只要不是飙车，时速在100-120之间，油耗可以控制在7个多油，我是在比森林人自重多的车上经验。,动力,0,
5188,nLHrXKqEZm09By5C,2.0T的发动机跑高速只要不是飙车，时速在100-120之间，油耗可以控制在7个多油，我是在比森林人自重多的车上经验。,油耗,0,
5189,kI0iDQnHcpA5ov3N,没错，要是追求加速感，还是上AT的车型或者手挡吧，CVT真的不行，就算2.0T的CVT也干不过同型的AT车。CVT就适合城市里走走停停的路况，行驶平顺。,动力,0,
5190,gBEKvzIGhjZkYaUR,还有这种操作？换个座椅得多少钱啊？,内饰,0,
5191,WouisIxeGPJjtgSM,我的是16/2.0，平均油耗：7.4~7.6，平均速度：30km/h,油耗,0,
5194,5IxYym816h0k93aM,这是2.0的？仪表、中控小屏都是彩色的了？,配置,0,
5196,ITdiqoL30ry5J41P,我的18款目前只是刹车踩到底就启停，无论是N还是D。刹车踩得轻不启动。空调冷车什么的还没试,舒适性,0,
5197,PYTEQ0dy8vlRsDw4,明明是刹车开关的问题，50块一个换了,安全性,0,
5198,qgQTNWScDed1L2M7,左边那盏红灯就是报的变速箱的问题，我在外面修理厂检查了刹车开关没问题,动力,0,
5199,qgQTNWScDed1L2M7,左边那盏红灯就是报的变速箱的问题，我在外面修理厂检查了刹车开关没问题,安全性,0,
5200,o5rXFJ7ElOqt1vZj,高速用定速巡航比不用油耗高,油耗,0,
5201,6P3eB1NsDd0pufUb,我觉得还行，关键看内饰了,内饰,0,
5204,otHunZz9w5faF7GN,这个是在4s店换的？我碰到过三灯齐亮一次，后来不亮了，没管它。喇叭不响，换气囊游丝，网上淘了一个400，工时100多搞定。其他还没遇到,安全性,0,
5205,iz3rRuwpbAdqF6CE,变化不大，还得看内饰和配置了～,配置,0,
5206,iz3rRuwpbAdqF6CE,变化不大，还得看内饰和配置了～,内饰,0,
5207,9ANO8EUcY7e4Tdyp,看外观变化不大啊，不是太丑也不漂亮，总之与时代脱节,外观,0,
5208,eonqWtXbCOfx5B98,想起一个问题，四驱车，即便上了两驱检测线，后轮不是也在地上么？一给油后轮不是也有动力这就窜出去了么？？,动力,0,
5210,35ZONeHJplKydi8w,外形可以，内饰也就和新xv差不多估计??,内饰,0,
5211,7knoD82cxRFuKspb,还开空调，你发动机缺缸了！,动力,0,
5212,7knoD82cxRFuKspb,还开空调，你发动机缺缸了！,舒适性,0,
5213,7NGLtHbsODak56SI,变速箱油不是说终身免换吗,动力,0,
5214,ACdbRaBJUI5hwNHQ,还说的过去，虽然4AT会费油一些，但毕竟是高速路况，平均车速比较高，油耗会适当的降低,油耗,0,
5215,WNwtbM1HPCAKjg7o,你发动机多大的，我这是2.5T的,动力,0,
5216,3lqc2eNChJ4nUzug,是在某宝9k的那个吗匹配方向盘的不用另外买吧？,操控,0,
5217,GeVmot9NlMiSbnsz,性价比的确不高，但我追求的是性能，更准确说是动力！,操控,0,
5218,GeVmot9NlMiSbnsz,性价比的确不高，但我追求的是性能，更准确说是动力！,动力,0,
