,content_id,content,subject,sentiment_value,sentiment_word
5077,w90LHz8qeiFc7fMP,我2014款的一样故障，方向正不响，方向偏移30度时就能按响，4S说气囊游丝断了，看来这是质量问题。,安全性,-1,
5098,JQ9b8LBSdXlZKoym,开得爽买它没错。空间又大。但是你要接受他的隔音差。内饰单调。音响渣。棒棒糖钥匙这样的缺点总的来说家用适合。偶尔可以放肆一下。我觉得最爽的一点。220的离地间隙真的马路牙子随便上！太爽了！,内饰,-1,单调
5103,oCD9LtxisaYNPnbQ,棒棒糖钥匙我的最爱！隔音差，内饰不豪华，是面上能够看见感受到的，驾驶时视野好，舒服！,内饰,-1,不豪华
5105,uFAmB82xy5EZ1cMh,没有玻璃险，需要个人支付。对于价格也是认为高了。所以来咨询一下。,价格,-1,
5110,zlL5vRrCuf3BPXxe,一分钱一份货，大家都不是傻瓜，优点缺点都有，操控好，四驱比Q5差点，音响差，座椅硬，噪音大，目前就体会到这么多！,舒适性,-1,差
5111,zlL5vRrCuf3BPXxe,一分钱一份货，大家都不是傻瓜，优点缺点都有，操控好，四驱比Q5差点，音响差，座椅硬，噪音大，目前就体会到这么多！,内饰,-1,硬
5122,A2PjCldSqIOhtbHk,昂科威我以前特别喜欢，特别想买那个。但是试车坐进后排我就pass了。座椅又硬又凸，坐姿还太直。还有就是新车异味较大。四驱性能不会有非常本质的区别，底盘可能矮那么点但也差不多。,操控,-1,
5126,A2PjCldSqIOhtbHk,昂科威我以前特别喜欢，特别想买那个。但是试车坐进后排我就pass了。座椅又硬又凸，坐姿还太直。还有就是新车异味较大。四驱性能不会有非常本质的区别，底盘可能矮那么点但也差不多。,内饰,-1,又硬又凸
5140,ZD45nxhi02bBHVSk,如果是这个外观，觉得还不如我16款的好看,外观,-1,
5142,h7u63wWVyf0jignG,SUV中越野除了JEEP没有比他好的，可是JEEP的公路性能、油耗、可靠性差森林人太多,操控,-1,
5151,63zT0jxKvcVPknQh,我觉得储物空间真的不够.........飞度都比她好！但是这车的买点不是储物空间，而是车的操控及越野能力............,空间,-1,
5158,6Oki1nj5agcKDh97,价格不美丽。折腾不起了，年龄慢慢变化了，我现在还在惦记英菲尼迪q503.7了，车停产了，车也少了。资金也不到位。总不能花所有钱给买了。,价格,-1,
5160,aLKeAdW9rCqZBs52,其实是一样的，只不过小森的发动机火花塞在两侧，空间有点小而已。,空间,-1,有点小
5167,ftEb8ol62c1KLwAa,Se啥都好，就是油耗高，油箱小，不是在加油就是在去加油站的路上。,油耗,-1,
5172,PGITCtLdUheAX7cF,森林人就是内饰太差和做工太糙，其他不错,内饰,-1,太差
5192,JzncRDmy8dM1vVjK,这个价格买这个车不划算,价格,-1,
5193,mDf95eUM7lHncPwi,暴露了北海道农用车的本质，之前已经说过了，风噪声这里贡献最大，,舒适性,-1,
5195,ITdiqoL30ry5J41P,我的18款目前只是刹车踩到底就启停，无论是N还是D。刹车踩得轻不启动。空调冷车什么的还没试,安全性,-1,
5202,rD3bhSBfy7QZ1Hus,那是因为你没看见它爆丑的前脸。,外观,-1,丑
5203,YVj8Pxz0livWGIKR,不要没有后排出风口，否则早买了你,空间,-1,
5223,9RCs2FZt0wLrAUpe,一个破三菱真恶心刹车门事件中国人已经恶心到了,安全性,-1,
5231,anqutjG4hxQvPB8S,我是2018豪华es也是踩刹车异响咔咔的声音好像车架再响似的比如从车位里出来揉库什么的都会发出这样的咔咔声,安全性,-1,
5233,wV3TtS4uisZEdvM1,准备试试密封胶，这里确实风噪最大，提车不久就发现这个问题了,舒适性,-1,风噪最大
5237,tWsu7B4ihHoL3AS0,前脸还不错，新平台最大的败笔是尾灯，从美国发布的七座开始的，可惜白白浪费了概念车的设计,外观,-1,
5242,cShLMXbnHsl1woVp,全时四驱的弱点是初段提速快。但是后端特别是时速140以后提速特慢。,操控,-1,
5253,GDl64fOjpIWU8in2,上次踩刹车踩不动，差点碰墙，拉手刹停了,安全性,-1,
5261,aQPpOyzMojxdUJfE,是啊，我个人觉得森林人最大的缺点就是噪音，高速跑到80以上就很让人抓狂了，还有另一个缺点就是内饰和电子辅助做得比较差，跟同价位的其他品牌车比差很多.,舒适性,-1,比较差
5262,aQPpOyzMojxdUJfE,是啊，我个人觉得森林人最大的缺点就是噪音，高速跑到80以上就很让人抓狂了，还有另一个缺点就是内饰和电子辅助做得比较差，跟同价位的其他品牌车比差很多.,内饰,-1,差
5303,z4vQ1yIr7UYNOC0F,我遇到过开着空调冷气也会停。,舒适性,-1,
5307,ScgMPUAIjbHD4J9R,是啊。。都喜欢。难取舍，价格高，年限长。。难取舍,价格,-1,高
5308,UqpJwbAgM5Gr61Xz,空间是硬伤，除去空间，指南者2.4不错的,空间,-1,
5317,XeHyZmiYphK2A4Fl,外观越改越丑，内饰就是xv的，发动机仓结构基本没变，斯巴鲁离我们越来越远！,外观,-1,丑
5319,3yIlYO4MaBQ71oxC,森林人车身不宽，基地太高看着不协调,外观,-1,不协调
5324,QXqkxIEvNf4RDMpw,前脸设计的真难看，包括雾灯那，远不如上一代设计师。,外观,-1,真难看
5325,0oRPdyTb1Jl3cfIZ,就算有人威胁我，我也要说：新森的前脸好难看！,外观,-1,好难看
5337,sRdI1bUko83pgi6O,外观不如现款，獠牙没有了，内饰比现款强。,外观,-1,
5341,JTW7lb24pyIvSuG3,别折腾了，斯巴鲁发动机都这样。死孩子-----没治！,动力,-1,
5343,QHq9lBAg6TVp7kf3,这三个车比较肯定是森林人故障率低、油耗低。为什么不考虑奇骏、RAV4、CRV、欧蓝德、CX-5、探界者之类销量不错、口碑不错的SUV呢？价格比森林人同配置、同排量便宜几万块呢。,价格,-1,
5348,NFVdTWnwjEhZSBpl,除了不是水平对峙发动机，其它参数都比森林人好，并且顶配的四驱貌似很强,动力,-1,
5375,LMIN9mtDXKzs2SEA,我家手动老福，堵车均速12、13的时候，表显油耗干到过19个，要赶上霸道了。老福克斯1.8的发动机太老了，没有可变正时，低转扭矩很差还费油    ,油耗,-1,
5385,eVPQHLWdDCaRl1Ts,巧了我是2.5特装森林人，我媳妇是蓝调版gla。俩车都是好车，gla市区比较省油，操控比森林人好，高速过弯几乎都感觉不出来，悬挂超硬过减速带前排还好，后排那酸爽。俩车隔音都不算太好。都比我之前的新帕萨特差点，出门的话还是森林人1视野太好2四驱安全性好3空间比gla好太多太多。市区2个人以内开gla要好省油而且提速感觉比我2.5来的还快,舒适性,-1,俩车隔音都不算太好
5404,qbCKrtnQj78ziVfO,作为曾经的斯柯达车主表示，这辈子再也不会买斯柯达的车了。简配太厉害，而且全是你看不见的地方。万年不变用的全是大众的技术，自己没点特色，还一个劲鼓吹自己比大众性价比高。理工男的我不喜欢这样的车企。要便宜我直接去买国产车，要主流我直接选大众丰田，要个性我选技术派的马自达斯巴鲁，要内饰我选法系车，实在想不出来斯柯达有什么能让人提起兴趣的。,配置,-1,简配太厉害
5412,WXFuivDQGR46MHjY,森林人，GLA都试过，还是觉得森林人适合家庭使用，GLA那空间太小了，朋友的GLA用了1年卖了，就因为空间小,空间,-1,
5414,H8ZnoT7uYPCWdDRj,你让车主们冬季的时候在3年车龄的车在里面睡觉，我睡过，窗户开的比较小，结果1个多小时不行了，说不出来的味道，不是甲醛，但也是有味道的，不要忘记了车内的材料大部分是用的复合材料，且空间有限，加上通风不畅的话，说完全没有气味的我觉得就是很主观的，我怀疑斯巴鲁的tvoc有机物气味残留在车内的含量是超标的,舒适性,-1,
5432,U1dYwfGtDCajXr9z,萝卜青菜各有所爱吧， ，我觉得mini性价比低，做家用车实用性差，我夫人曾经看好，我们去试驾过一次cooper，感觉几个缺点1.方向沉，感觉跟没有转向助力的老普桑有一拼2.悬挂硬，感觉直接坐底盘上了。3.噪音太大，嗡嗡的，不过排气的声浪确实不错。4.动力不咋地，1.6T 四缸四驱，超个车都感觉费劲。5，内饰比较差，不过可以后加装。真实感受，不喜欢请一笑而过。。。。。   ,动力,-1,动力不咋地，1.6T 四缸四驱，超个车都感觉费劲
5502,rlUnHxDFzILM5Tsd,对！丰田荣放2.5自吸，只是不太喜欢内饰太过简单粗糟    ,内饰,-1,内饰太过简单粗糟   
5525,YHsSc8paqAFvmW10,也是在没什么车的高速上，拉一拉车，油耗蹭蹭的往上涨    ,油耗,-1,油耗蹭蹭的往上涨
5585,2cJYqXNBFCiwSGpf,看个人喜欢吧，原胎声音我是受不了，现在的胎我不觉得操控好    ,舒适性,-1,原胎声音我是受不了
5605,eucXPwz5k3ngAZL8,这款车就是个买菜车  内饰 外观差强人意 当初为了省十来万没上Q5  现在Q5换代又看不上 下一步X5或Q8,内饰,-1,
5606,eucXPwz5k3ngAZL8,这款车就是个买菜车  内饰 外观差强人意 当初为了省十来万没上Q5  现在Q5换代又看不上 下一步X5或Q8,外观,-1,
5632,9dTk6bEOgfJ4nHiK,本人10年驾龄  因工作原因开过几十款车     现款森林人给我的感觉： 空间大 视野好  动力弱   底盘硬     希望2019款能改善动力和底盘    视野好的SUV越来越少了       。   PS:   森林人真心和豪华不沾边    键盘车神门也许不知道什么叫行车质感,动力,-1,动力弱
5719,qzsjuX59va7hKyBL,今天在路边看见一台现款森林人，给我感觉就是显小，单薄，丑陋，外观没有丝毫质感！    ,外观,-1,外观没有丝毫质感！    
5720,qzsjuX59va7hKyBL,今天在路边看见一台现款森林人，给我感觉就是显小，单薄，丑陋，外观没有丝毫质感！    ,空间,-1,显小
5902,AmVBbz2suMnJ1FGt,斯巴鲁产品的产品力在这个太差了，外观奇丑无比，尺寸也不行，内饰要吐，价格过高，配件又贵又不齐全，又要担心烧机油，到底是谁害了谁？    ,外观,-1,外观奇丑无比
5903,AmVBbz2suMnJ1FGt,斯巴鲁产品的产品力在这个太差了，外观奇丑无比，尺寸也不行，内饰要吐，价格过高，配件又贵又不齐全，又要担心烧机油，到底是谁害了谁？    ,内饰,-1,内饰要吐
5904,AmVBbz2suMnJ1FGt,斯巴鲁产品的产品力在这个太差了，外观奇丑无比，尺寸也不行，内饰要吐，价格过高，配件又贵又不齐全，又要担心烧机油，到底是谁害了谁？    ,价格,-1,价格过高
5906,dgDfhWe0Mo1xEwYV,外观太小气，内饰太寒酸,外观,-1,外观太小气
5907,dgDfhWe0Mo1xEwYV,外观太小气，内饰太寒酸,内饰,-1,内饰太寒酸
5909,2xl8X5o6quzH3ksW,我也很喜欢19款森林人，但是想想可能还是要放弃，1.小众 2.保养麻烦也贵 3.后续配件难找 4.外观太丑，尺寸小，特别是宽度不足 5.售价明显高于竞品 6.凤毛麟角的随时倒闭的4s店 7.有可能烧机油的发动机    ,外观,-1,外观太丑
5910,2xl8X5o6quzH3ksW,我也很喜欢19款森林人，但是想想可能还是要放弃，1.小众 2.保养麻烦也贵 3.后续配件难找 4.外观太丑，尺寸小，特别是宽度不足 5.售价明显高于竞品 6.凤毛麟角的随时倒闭的4s店 7.有可能烧机油的发动机    ,价格,-1,售价明显高于竞品
5916,u2vL9Q4oad0BOA5l,现款森林人，外观内饰，车身尺寸，工业水平，等等等等，和十几万甚至几万块的产品有什么区别？我可以说内饰还不如十万块的国产车，森林人在我看来优点唯独一个，好开一点点罢了，那么请问高配去到差不多三十万，怎么玩？    ,内饰,-1,还不如十万块的国产车
5940,N3bFGVTWjKo0PucB,内饰异响，发动机注意加高标号的机油，不然公里数多了之后烧机油很严重,舒适性,-1,
6013,SqETdti0BeD53L9A,比不过就比不过别找理由，日本车本身就不善长做动力   ,动力,-1,不擅长
6026,eKVYGlsuPmX4f2IW,同意楼主观点。自动启发动机，是标准鸡肋，完全是概念炒作，忽悠不懂的车。尤其是停机时空调停机，很不好受。   ,动力,-1,不好受
6032,se1F7qIfik5rSXhC,烧机油，每次一顶，请给我们烧得顾客一个说法，别用质保过了搪塞我们。,动力,-1,烧机油
6035,nUADXPmsM7zGSf5o,真的脑残森粉你爱买什么你买那是你的事。我喷森林人性价比低，无明显优点，是我的观点，也想奉劝给大家买车更多的是感受。不是所谓的水平对置加全时四驱就被忽悠了，这两样技术，他妈的一般人能驾驶出来这种差异？多半没德系车底盘扎实，动力强劲来的感受直接。森林人就视野和省油有有点，其他都是些看不见也感受不到的所谓特点！    ,油耗,-1,性价比低
6048,NExQgX0WDy56rmSf,异响，噪音大，音响差，内饰差，急加速不行,动力,-1,不行
6052,jw1gYbNDXJWPFET8,你可以感受下，尤其是开空调内循环时，喷玻璃水味道特明显，密封不严氏    ,舒适性,-1,不严实 
6073,zluEXHMtOF2JRqU1,到处漏机油，电路系统也是相当垃圾老坏，还不如韩系看销量就能看出来，前期DSG是有问题但后期几乎没有问题，我自己的车也是一万公里换一次机油中间也不用添加机油，我们天天接触的车太多，这些东西比较有发言权   ,动力,-1,老坏
6079,RnagpV029usCtrAZ,正常，市区拥堵最费刹车,操控,-1,废刹车
6083,RaIiHvrKnZT18lEJ,我的森林人11年的，2.5排量，有时候打火发了半天不启动，要多次打火才行，严重烧机油！！！！换挡会窜车！！！怎么没召回啊？,动力,-1,严重烧机油
6095,9CLNfk7MigsUhpHQ,95的更省油？？ 我加92的 真的感觉很费油   ,油耗,-1,费油
6111,uQpco4fTDNyJs6xF,这个车定位工具车就好 豪华什么的差远了 我的车后备箱异响。   ,空间,-1,有异响
6157,bNUdo2um7T9BCqVH,主机导航垃圾。怎么不是通病？,配置,-1,主导航垃圾
6178,O8Me7xyPiYCjpFJl,刹车异响，低速啸叫，不是车的毛病，难道是耳朵的毛病？,舒适性,-1,有异响
6193,Z1cVqFhERwGUWJdl,这好象是蜜蜂作品， 问问：空调泵有异响吗？见过几台A拉都有这问题，应该是通病，我的也是，好响，    ,舒适性,-1,有异响
6209,RYF6lkmI9e0tXShA,我这车反正没烧。就是油耗不好控制     ,油耗,-1,油耗不好控制
6348,odDh7mSylMPFRnvN,对啊 车是好车没得说 烧机油太闹心    ,动力,-1,烧机油
6370,rpZRK2UyzTO4gk9v,开了五万公里，空调也出现了问题,舒适性,-1,出问题
6371,LFGmYro7BaDs9fTE,空调管进车那节会有冷凝水，夏天滴到排气上会兹拉响。,舒适性,-1,响
6372,FwvVMuqRseEGAkab,斯巴鲁烧机油这事我觉得根本没法讨论，首先结论是肯定烧，为什么？ 因为烧的人绝对会说烧，因为他觉得自己烧别人一定烧，现在不烧以后肯定烧，10W公里不烧20W也得烧…… 反正少1毫升是烧，少1一升也是烧，只要机油少了就是烧，敢说不烧你肯定收钱了,动力,-1,肯定烧
6374,fzLhRj1cIWJUZeXr,森是紧凑型SUV和七座中型SUV汉去比好开，有点欺负汉了。。。如果不是斯巴鲁粉，需要off road铁定SUV车型，还是要冷静下。。。这车好在全球车、进口车、安全性、机械性能不错、全时四驱，这些同级里基本没啥对手。不过可靠性、性价比、舒适度都是同级里中游和偏低的。,舒适性,-1,偏低
6383,9DE7ev18ZPtsINcS,油跑空的时候噪音会大一些,舒适性,-1,噪音大
6386,xaohmSMTOpzkbdeN,这点同意 老奇骏外形也好看 就是内饰太丑了   ,外观,-1,丑
6393,Pa5l0E3CJvi1tcmD,我7月提的2.5，也是这样。看来似乎都有。不过不影响正常使用。只是声音让人有点不舒服,舒适性,-1,不舒服
6394,LjoK7ruUiRPZW5gh,新车的前脸咋整成这副挫样？,外观,-1,挫样
6395,k0JCQIhBMyqRzbOP,是不是开始轮到13年款的森林人批量出空调问题的,舒适性,-1,出问题
6409,ChvuUcBeyajkV2dD,斯巴鲁吃前刹车盘是通病 解决办法是更换第三方刹车盘和刹车片,操控,-1,通病
6411,6kElZTCWPNjmebfL,负责任的告诉你，换了第三方的刹车盘和皮有可能还响，目前我换的alcon的盘，菲罗多DS2500皮，一样响，不影响使用，不用在意.   ,舒适性,-1,响
6424,CqzOm6IgruWH3ip8,烧机油，中缸已经换完了，冷车启动声音大，等下就正常了了，4s说是链条的声音，油上来就好了，这样会不会对链条不好，哪天断了就惨了，谢谢大神回复    ,动力,-1,烧机油
6441,SQnYeJuZlyt9wpV6,换大脚视觉是不错，不过肯定是要费油，而且验车的时候会有麻烦,油耗,-1,费油
6454,aNtWOqxKIMCFgeoT,我们这没人爱要，贩子都说太喝油，14个左右，比霸道费油，所以不爱收。    ,油耗,-1,费油
6482,wtFfB2hzEC6O8naj,看我头像 古董级森林人 08年的 6.2万收来的 车子爽得很 就是天窗异响 很烦人 准备找人修呢,舒适性,-1,异响
6486,J41E7H5p3PvVtbrq,感觉2.5的动力还是不够啊。。。,动力,-1,不够
6506,Z0MwbTnQLhA8yRlJ,如果是只有自己开车用车的单身汉，-5是不错的选择；如果成家了经常需要拖家带口，-5就算了，后排那真是硬伤。,空间,-1,硬伤
6517,P5bhBDNuRwJaiEIl,同是2.0，与森林人比最大不足XV后备箱空间太小,空间,-1,太小
6519,WzToXRGrKV8IxH5k,就是咯，高速肯定低，这车就是起步费油，速度超过40就好了    ,油耗,-1,费油
6520,nuXVPZYlvRAkWEUp,这个车最多的问题就是各种响动,舒适性,-1,响
6534,I5qeOFJzdmjv6n7C,4万了只做了基础保养，机油机滤垫片以及空滤/空调滤各换了一次。除了偶尔内饰有异响，其他好像都不错。,舒适性,-1,异响
6536,n14VZRbcNBMk2sCY,cvt异响，40收油顿挫,舒适性,-1,异响
6549,jTxXYgF68v0fArkK,确实该检查了，油耗太高了！,油耗,-1,太高
6575,jokt9AdNL0vO2fCe,我的16款的，一万六千公里。现在也是拐弯响    ,舒适性,-1,响
6585,6wkqhtlKAmy2pIfX,森林人烧机油，他大哥EA888在旁边你都不提一下,动力,-1,烧机油
6590,E98kFyoDqLUjKnb4,不是说马上就要改乙醇汽油了吗？本来2.0自吸森动力就偏弱，如果用了乙醇汽油，动力不是更软了？,动力,-1,偏弱
6595,dgoN4IiZw5Xh7leu,硬，舒适性降低，其实本来舒适性就不咋地。     ,舒适性,-1,硬
6601,4PX6DIKAzpWOsfr1,没办法，我的16款新车，也这样，毛病一大堆，各种异响就忍了。我的开内循环密封还不严实。外面异味大的时候都能闻到    ,舒适性,-1,不严实
6603,WpUSxYnidteXN9wZ,前格栅金属条改为黑色可能不好看了哟     ,外观,-1,不好看
6605,L2jMXH8cqy6G9reV,请问去哪个调节？我上次去斯巴鲁的4S店，他们说没办法。我说调节刹车，他们说原车就这么设定的没法子。我现在感觉刹车的行程有点长了，在市区开有时都有点刹不住。   ,操控,-1,刹不住
6610,YDIzkwMKZNfEto6T,我14年的车，六万公里后来开始烧机油，现在2000公里后机油灯就亮了！！！,动力,-1,烧机油
6622,72UBMZvmx39zDcRf,我的也响 这个好换么？多少钱？,舒适性,-1,响
6634,rRwY4FAgKCXu0Dtq,请教各位大神，森林人08豪华款车的后轮轴承什么型号规格？我的后轴承也开始在响,舒适性,-1,响
6638,bq3QfBxLNwCuaz2D,我前两天在4S店也见这种前脸来着。。。真心接受不了,外观,-1,接受不了
6644,kKIDedbLTfFWsrCn,这个问题很明显13，14款的大部分都有点烧机油，ⅩT的不知道，4S店明确回答只要在保，可以免费换中缸，否则要自费在2万左右。,动力,-1,烧机油
6672,5vEq31GcXTZ78Ium,正常的够呛，堵车路况排量越大越费油。,油耗,-1,费油
6687,7Pcm46LxuNeta0Vv,我的综合8.2成都三环内，五分之一高速，其实高速并不省油，除非在高速上低于100，又何必呢！    ,油耗,-1,不省油
6703,wFc4DnY8WtCVTqh6,森林人2.0动力很一般，而且不要说2.0一般，连2.5也马马虎虎。 如果要追求动力，直接上XT，不然就太太平平2.0。,动力,-1,很一般
6704,M2AD6eomk3BvRjV5,森林人最坑爹的就是这个导航仪。,配置,-1,坑爹
6705,OjJGBeryQPRwzFp4,市区没所谓，1.6、1.8的车占60%以上啊。高速不超速120也行，就是再加速，急加速就不要想了。因为2.5的也就那样，所以2.0的别指望多好。呵呵,动力,-1,别指望
6706,QmZpqlCjE1aK78bY,森林人烧机油，异响，性价比不高，内饰扯淡，保养贵。你见过欧蓝德的毛病吗？论坛有吗？你懂的。,内饰,-1,扯淡
6708,rdmnKfkM5qJBx6Qs,我开的那辆是的，奥迪小毛病多，斯巴鲁目前还没有。但是其他人森林人反馈减震器和烧机油比较普遍,舒适性,-1,毛病多
6709,rdmnKfkM5qJBx6Qs,我开的那辆是的，奥迪小毛病多，斯巴鲁目前还没有。但是其他人森林人反馈减震器和烧机油比较普遍,动力,-1,烧机油
6711,TkbYX98iQV45MKvH,有哪么一点点性能的车都有点下机油,动力,-1,下机油
6715,vis3jQatyCPVKSnR,城市开没问题，一般上路也没问题，主要是动力加速感觉没有2.5的好而已，,动力,-1,没有
6722,nP4vfDp3oKQcATsw,我的自己做了隔音，4门，尾箱，4个轮毂效果还是有的，其实森林人主要还是风噪大啊,舒适性,-1,风噪大
6723,PoF2qw04dnXUi5e8,1213的森呗。12的卖的可能少些。13的价格可能楼主又不合适。慢慢碰吧。推荐12的森。硬件配置一点都没降。13后的内饰是好了很多。但是车的配置低了很多。,配置,-1,低
6725,PoF2qw04dnXUi5e8,1213的森呗。12的卖的可能少些。13的价格可能楼主又不合适。慢慢碰吧。推荐12的森。硬件配置一点都没降。13后的内饰是好了很多。但是车的配置低了很多。,价格,-1,不合适
6741,M5bPmNzeQixq6hY3,个人感觉轮毂奇丑无比，棕色内饰感觉也不是那么的高大上，有点廉价的感觉，车漆的颜色还是很赞的,外观,-1,廉价
6743,wZBKGMYxqT5Nb2Vn,我不知上面森友们异响从哪来的？反正我没发现！实在要吐槽，音响、腰撑及副驾无电动座椅，其它？太好！太好！太太好！,内饰,-1,吐槽
6752,NH5YAOqVzBtmjUIs,我中午去看了12款的一样的其他二手车行，内饰简直差到掉渣，主要是换挡的地方，不是上下直线那种，是拐弯那种，好难受好难受的,内饰,-1,掉渣
6759,psj9fJQlD0dt2GvV,在车厢内能听见空调滋滋声吗    打开车窗有时候会听见这种声音，声音只会持续一会  在车内听不到      会不会也中奖啊。。。,舒适性,-1,滋滋声
6762,NeafupRvrJ19g4BS,万分感谢，正准备清理一下空调，土腥味重的受不了。再次感谢！,舒适性,-1,土腥味
6767,vByTbmoJiXjCEsxz,这俩车何来竞争关系啊？森林人的外形，内饰，品牌肯定和奔驰没得比。不过四驱及通过性能应该会比GLC强一些。还是想清楚自己需要什么吧。,内饰,-1,没得比
6770,eFvXqlZCR4BprPfy,而且BBA性能车中奥迪的操控很一般,操控,-1,很一般
6771,eFvXqlZCR4BprPfy,而且BBA性能车中奥迪的操控很一般,动力,-1,很一般
6776,hYSEJ5OPt1QaImq8,看到网上有种说法，水平对置发动机润滑不够好发动机会偏磨，这种说法可靠吗,动力,-1,偏磨
6780,E4NZxXC5kGSURt93,我也在新车1-2月亏过电，估计有两种可能，一种电瓶放置时间太长，再加上开的不多，电瓶性能不佳，第二就是导航问题，我的导航也是外加的。,操控,-1,不佳
6781,E4NZxXC5kGSURt93,我也在新车1-2月亏过电，估计有两种可能，一种电瓶放置时间太长，再加上开的不多，电瓶性能不佳，第二就是导航问题，我的导航也是外加的。,动力,-1,不佳
6809,y1GeW8jgAv0Z6rMo,我的16款2．5是不开空调特别抖，开了空调转数高了好一点,舒适性,-1,特别抖
6818,IKV5CFXZ2fx6AP37,是转运的，我同事弄的，他说是个技术活，不过，到手后价格没有优势，纯粹是图个放心,价格,-1,没有优势
6825,CTPilMsd3raoFBWv,肯定glc了，除了空间跟油耗，森林人完败啊。,空间,-1,完败
6826,CTPilMsd3raoFBWv,肯定glc了，除了空间跟油耗，森林人完败啊。,油耗,-1,完败
6841,0ARKOj5WeCF4NT6s,肯定是森林人啊，森林人是全时四驱加水平对置发动机诶，而且进口的材料就是比国产的好，这是事实，而且森有美国最权威的测试A?，不管是安全性还是操控都不是奇峻能比的,操控,-1,
6844,0ARKOj5WeCF4NT6s,肯定是森林人啊，森林人是全时四驱加水平对置发动机诶，而且进口的材料就是比国产的好，这是事实，而且森有美国最权威的测试A?，不管是安全性还是操控都不是奇峻能比的,安全性,-1,能比
6847,jO6or4ZcRSwGCiaY,-5的后排空间会让你抓狂,空间,-1,抓狂
6857,5ot240Jjzu18xcGi,水平对置发动机也会烧机油,动力,-1,烧机油
6864,NAugVsHQ2yeIGf65,杠5真心不喜欢，空间内饰四驱都不咋地,空间,-1,不咋地
6865,NAugVsHQ2yeIGf65,杠5真心不喜欢，空间内饰四驱都不咋地,内饰,-1,不咋地
6867,UA6Cut0v1IkegpQc,楼主说的是事实，486车主何必大惊小怪呢 啥车都有优劣。 除了楼主说的之外，导航主机一定是吐槽共识吧,配置,-1,吐槽
6881,3TiIz57S6W9D2bBO,这很正常了，发动机也没什么亮点了，底盘车架变速箱和四驱不错，在国外就是和crv一样的车，发展路线不一样。进国内就是税，进口的零配件供应商好一些,动力,-1,没什么亮点
6882,Y0Aq8w7dGMCBmH9N,这就是传说中的三灯齐亮，基本上是三元催化和前后氧传感器故障，传感器比较好处理，三元催化就看你所在地区的修理水平了，换的话价格不菲。,价格,-1,不菲
6886,Gho6c18YO5URyqAt,和我的一样，但是我的重启几次会自动消除故障灯，换了刹车传感器不行，准备去换变速箱的板子。。,动力,-1,不行
6887,Gho6c18YO5URyqAt,和我的一样，但是我的重启几次会自动消除故障灯，换了刹车传感器不行，准备去换变速箱的板子。。,安全性,-1,不行
6893,gnlvXtTk3aeSiHRM,你车门上的坑明显是被碰的，没啥说的。车漆是软，这是事实。但３０万以内我还真没看上其它车,外观,-1,软
6894,qmQAeY1iWVwDs8o7,开过奇骏2年，操控性稳定性及噪音都没法跟森林人比。后选择了2016款2.5森林人,舒适性,-1,
6895,qmQAeY1iWVwDs8o7,开过奇骏2年，操控性稳定性及噪音都没法跟森林人比。后选择了2016款2.5森林人,操控,-1,
6907,G5P3SLKmf9hTdwvr,森林人的空调比我另一台两厢威朗厉害得多，基本上这边设置25度相当于那边设22度，那威朗可是空间又小又有后排出风口的。,空间,-1,小
6909,QDhX4GUItdVbB7Ns,我去上海去改的，价格也贵。改了，实用性是好点，那个门没关也知道了，还有油温。,价格,-1,也贵
6929,g1djX7AxUfvMY3Ki,也许可以这么说，车身覆盖件软，是为了保护行人！,外观,-1,软
6932,i5nE9pcfHRxylhr4,你难道不觉得森林人国内价格有点虚高，美国才买3万美金出头。推荐CRV或RAV4，国内价格和美国差不多。奇骏我个人不喜欢。,价格,-1,虚高
6935,DvNoHgLq32lSIYfk,森林人发动机在两千转加速时有时候会出现爆震，就是这种声音，4S有升级包，可以刷ECU，不过刷了之后动力会下降,动力,-1,下降
6940,OleiJE2cLowa0ybq,2.0更适合你。我平原，高原都开过，连尽是些硬派越野走的上坡烂路一样过了。2人 长途行李，没问题！只是爬特陡的坡发动机声音大点。,舒适性,-1,声音大
6959,gv3GSnVjtkobpBiI,森林人的机械性能比crv强，crv在配置和性价比上比森林人好，就看买车人的需要了。不过crv是新车，估计加价提车是免不了的，所以前期上市的新crv性价比不高,价格,-1,不高
6960,mlUAfL9zTvWBC2uh,就算你车和技术都牛逼，能保证不撞别人，那你知道你超车时后轮摔起来的水，落到旁车上，会让对方驾驶失明几秒钟吗？对方只能选择急刹车，你懂了吗？,安全性,-1,急刹车
6976,O12l8Xr4kxcyCSqE,用下来除了油耗高一点 方向重一点。。其他完美。。,油耗,-1,高一点
6977,O12l8Xr4kxcyCSqE,用下来除了油耗高一点 方向重一点。。其他完美。。,操控,-1,重一点
6978,o1eB2Vvs7SYmaRrz,价格高了，另外原价不是27，还有就公里有点多。,价格,-1,高了
6983,yUiA891cK6oZwxv4,我开了8000公里，但我估计加速不会很快。,动力,-1,不会很快
6986,bnv7aWFw3zlqBI9D,想想当年驰鵬的价格吧，肯定不会便宜了。,价格,-1,不会便宜
6989,DjBR3lKVHYsu7vy2,哥们，我的是2.5的，p挡或n挡时候有点轻微抖动，知道怎么回事么，新车200公里，没开空调,舒适性,-1,抖动
7007,C9UO803eIsVgbEBQ,但是森林人的内饰和外观设计真的不敢恭维啊,外观,-1,不敢恭维
